objectname,RA,DEC,prob,period,comper,Type,SNR1,SNR2,sector
TIC 326556362,1.6607399980867,58.0384051071917,0.83192647,11.629111809285032,11.629111809285032,ROT,2.9388466814126044,2.691340437500005,[18]
TIC 401901381,289.584476846721,14.8052996984058,0.83189803,4.923215072001117,4.923215072001117,ROT,2.0755469929484267,1.0054270635306348,[14]
TIC 453039698,74.321664229206,53.7521004397049,0.8318977,3.881936084951346,1.940968042475673,ROT,3.778930684581187,11.857374895475314,[19]
TIC 27312189,294.864505058606,52.6474521544612,0.83181953,4.160130580857168,4.160130580857168,ROT,2.419106221212418,2.0232682165660862,"[15, 16]"
TIC 25159742,143.275698395991,-33.2898901917995,0.83168536,6.860154140765284,3.4300770703826418,EW,2.092817722613212,5.923580383863403,[35]
TIC 165014029,104.395206524466,35.5483800355317,0.83156985,0.1299884000986829,0.1299884000986829,DSCT,3.35247610973373,2.43587724624162,[20]
TIC 9805084,47.6970971874355,-6.57490848791143,0.83148724,0.8734860570592413,0.8734860570592413,ROT,3.2943637070646723,1.199982015391451,[4]
TIC 307933380,138.661206,-17.5489,0.8314144,0.4438097620821689,0.2219048810410844,ROT,2.670150503791868,8.622399336798916,[8]
TIC 138851681,177.869697756583,25.4169964879417,0.83141196,2.0690859316680394,2.0690859316680394,ROT,1.4793606572588276,2.145922395806943,[49]
TIC 353136767,338.132114753983,33.8142351856211,0.8313159,0.3696191294454103,0.3696191294454103,ROT,3.574885861613104,3.417251769166059,[16]
TIC 117874959,9.89916431997378,-38.2829317426673,0.83123803,6.412123299669124,6.412123299669124,ROT,5.292035066194117,3.3805198112269426,[2]
TIC 143677045,118.668019824559,-46.2277371058263,0.83115697,1.0414454393375143,1.0414454393375143,EA,27.77628868796613,16.503509450911707,"[34, 35]"
TIC 49736880,352.754759611675,-6.28807968229169,0.8307267,1.7393385994017143,1.7393385994017143,ROT,2.9067126673357566,1.838364376724316,[42]
TIC 220475913,75.3189241743563,-54.0081070883256,0.8306834,1.3897789143047992,1.3897789143047992,ROT,2.428189504747107,2.548832090775389,"[4, 6, 30]"
TIC 76229610,269.305056493441,-55.3812497361254,0.8306355,1.243190089683785,1.243190089683785,ROT,2.606460975594124,1.733710342507498,[39]
TIC 435905383,64.7062783523116,12.8090389532714,0.83062416,1.6600850802572666,1.6600850802572666,ROT,2.1223348587241,1.3363284778961273,[32]
TIC 376062754,294.223385563337,23.5423091444257,0.83055717,0.39139274282482,0.19569637141241,ROT,1.3865100806358432,3.08000477511277,"[14, 40, 41]"
TIC 118589337,53.6988120285571,-9.90319528084984,0.8304489,1.552942133231345,1.552942133231345,ROT,2.2652914309946133,1.5032088448568006,[4]
TIC 406880048,273.987241739917,15.5232456664184,0.83042824,1.5985231750278133,0.7992615875139066,EW,1.217652122569059,21.25439377286278,[40]
TIC 165898206,204.920178704674,-39.7475856151594,0.8303433,11.833946041197006,11.833946041197006,ROT,1.8013726626846196,2.6919190899350816,[37]
TIC 404715665,30.2302241205551,14.333610320067,0.83019054,1.4420658494621672,1.4420658494621672,ROT,2.0788452415160354,2.140033489221765,[42]
TIC 299120835,21.6972421203148,-8.58706833539647,0.830053,0.3854913746363603,0.3854913746363603,ROT,2.3513042456676505,1.1876816850492882,[3]
TIC 148316007,101.513419619876,-39.5402553768674,0.8298817,0.397167493599544,0.397167493599544,ROT,2.170634357084786,1.7975316614177483,[33]
TIC 62401893,127.807106183963,-0.966358627006613,0.82985926,0.2331274900052714,0.2331274900052714,ROT,5.660407189140663,5.765018349185133,[34]
TIC 156924741,109.288379650949,47.6515154841525,0.82981485,2.91037433175805,1.455187165879025,EA,1.31875192376057,2.0407082109529093,[47]
TIC 37744300,4.20841201094221,-7.17100424535205,0.82981217,0.3078733046515145,0.3078733046515145,RRC,34.121190432771265,32.66198758345219,[42]
TIC 153712115,65.9020565371066,-45.5763799350341,0.8297855,0.1157836554372528,0.0578918277186264,DSCT,1.4006232927899835,2.22852145207143,[31]
TIC 428055818,352.44451626401,43.751120662837,0.82978374,0.4409865511006454,0.2204932755503227,EA,1.0527547947121192,2.3900984763714543,"[16, 17]"
TIC 38376639,359.943714320552,-0.280112445706216,0.8297026,10.085342197401667,5.0426710987008345,ROT,1.113872168861242,2.318828677565369,[42]
TIC 115810065,150.515292243522,46.0845629218315,0.8295204,0.245320630023236,0.245320630023236,ROT,13.860063566050233,17.40075867718908,[48]
TIC 397368422,42.0381272207776,27.0686414117148,0.82927996,11.811649084774444,5.905824542387221,ROT,1.4927446437584675,2.4505592224655315,"[18, 42]"
TIC 172467026,100.231035009487,-25.1001772035642,0.8292757,2.280744992937481,1.1403724964687405,EA,3.2866300076781387,8.068937473960316,[33]
TIC 83191121,297.517167509391,32.6402014717028,0.82922006,1.7805420536864744,0.8902710268432372,EA,1.8224004857365976,7.474769516387848,[41]
TIC 271158877,294.526538157183,43.3964560788328,0.8291957,0.7868225251452887,0.3934112625726443,EA,1.47330401400589,6.083615432203497,"[14, 15, 40, 41]"
TIC 347810244,198.949291,-17.046145,0.829165,11.706354293981038,5.853177146990519,ROT,1.0847997753923428,2.131129273661341,[10]
TIC 341547269,120.346010681202,-54.5155300334811,0.8290929,2.518841552325099,2.518841552325099,ROT,7.76406186176634,5.13517913752426,"[34, 35, 36]"
TIC 273835698,233.129354885379,-49.8882672028882,0.82904816,12.915717302784609,12.915717302784609,ROT,1.5980498303667106,2.0763149889830808,[38]
TIC 179623765,213.15057,-38.512791,0.8289878,0.7334333039345752,0.7334333039345752,ROT,12.580835487443894,12.178471392850623,[11]
TIC 270574544,86.6938739403612,-50.8547278792971,0.8288907,0.1154556409952603,0.1154556409952603,DSCT,2.0094746293435666,0.8934270384586458,[31]
TIC 389191008,343.792493034581,56.4546364353181,0.82869315,0.4935292835360019,0.4935292835360019,EA,3.59127525246137,3.2829388304231566,[24]
TIC 231177417,100.776272491746,7.60103518667129,0.828659,0.3370660270510297,0.3370660270510297,ROT,2.264130003482013,2.143149410833482,[33]
TIC 234304513,34.3883705258083,-71.0697820659424,0.8285792,0.7912112307593623,0.3956056153796811,EA,1.0030894330121092,2.076758692282912,[2]
TIC 332624489,271.824333277424,46.4563746579035,0.82857406,0.3696779423212552,0.3696779423212552,ROT,2.010237511353267,2.1010379968642803,[40]
TIC 186367921,132.271398108182,-32.2767138567928,0.82851696,0.1176129395864667,0.0588064697932333,DSCT,1.315501096134464,2.1019773473417103,[35]
TIC 331075830,334.277226711507,54.2092790591505,0.82851666,4.384362382746838,2.192181191373419,EA,3.474346719029735,6.507130007141898,[17]
TIC 407594410,295.983217357574,27.1354081804848,0.828444,3.817020274661209,1.9085101373306048,EA,0.7631104321636811,3.133989947700357,"[14, 41]"
TIC 408120603,307.274506261171,35.831206716522,0.82817453,1.4697641547139615,1.4697641547139615,ROT,2.13734405353007,0.6060751361239114,[14]
TIC 13432383,132.041425579425,-9.20164076444631,0.8281452,1.2412961542172554,0.6206480771086277,EA,1.1477904440333568,2.2700198229027384,[34]
TIC 369676628,99.9475539032527,2.62132327925174,0.82793766,1.3796064058350483,0.6898032029175242,EA,1.1584248255510856,2.555608277125673,[33]
TIC 219317273,320.183721646822,-54.6331336645756,0.82793,2.391407803575852,2.391407803575852,ROT,43.58440224435,20.91236236305587,[27]
TIC 296336450,172.895651696833,-67.7318432834581,0.82789826,0.4028620562344556,0.4028620562344556,ROT,2.1899975762517863,1.1769827425259174,[37]
TIC 341547328,120.479244177064,-54.4699245051132,0.82782483,0.3374511379186748,0.3374511379186748,ROT,6.949344376897606,9.555132077142272,"[34, 35, 36]"
TIC 237915249,56.01979982247,-62.1969792434337,0.8278154,11.72674609241025,5.863373046205125,ROT,1.2657775930717523,2.2655639761892217,[2]
TIC 231181723,100.827755039466,6.25608275040999,0.8276565,0.7010329452846454,0.7010329452846454,EA,2.8430811225989654,2.8319490120016115,[33]
TIC 464498986,156.244166,-55.530739,0.82763255,3.13026892180636,3.13026892180636,ROT,4.959199231331089,3.0299401379893496,"[9, 10, 36, 37]"
TIC 245026007,197.635222,-48.284355,0.8276021,2.602589513373861,2.602589513373861,ROT,8.753841760984502,6.03015588439323,[11]
TIC 45802115,92.9936802852947,20.6643736031012,0.8275919,3.4103663688525727,3.4103663688525727,ROT,3.2889491008379976,3.2320186105821054,"[43, 44]"
TIC 89044739,47.6150907346811,-33.0497962127984,0.8275731,12.45098193136342,12.45098193136342,ROT,1.5997782945408348,2.2600656251582976,[30]
TIC 377088966,294.673333471496,20.1296451569402,0.82753867,0.235628514878766,0.235628514878766,ROT,3.3384176356625046,3.067368998487321,"[14, 40, 41]"
TIC 32072196,58.2352522336155,-68.9647203308264,0.8274392,1.3515842799525013,1.3515842799525013,ROT,2.106748858094203,1.4281454977471657,[3]
TIC 53696876,12.5494531953692,33.270254265616,0.82741266,1.5011486030145746,1.5011486030145746,ROT,1.960781093194368,2.245481209881559,[17]
TIC 287361640,326.219347568093,31.7416680363115,0.8273497,1.6630843195272331,1.6630843195272331,ROT,13.173037736370178,16.558587965793727,[15]
TIC 95470426,155.771674704376,23.2187500640631,0.8272794,0.888617420961831,0.4443087104809155,EA,1.8267356296352768,3.3205563633608204,"[45, 46, 48]"
TIC 302373103,133.77312443023,-67.5349557181121,0.8272579,0.903905528305087,0.4519527641525435,EW,0.9878206111212734,14.377801650792255,"[36, 37, 38]"
TIC 459981467,255.876475014268,62.5699331729194,0.8272258,0.2359121765151477,0.2359121765151477,ROT,3.707192088681175,3.1920326613410923,[24]
TIC 391810734,82.6576972583833,-68.4108887575286,0.8272231,1.837961140879348,1.837961140879348,EA,2.5769025222184623,1.4768404854587274,[33]
TIC 146810480,160.527028372949,-42.8779774120561,0.827208,0.7335664476074459,0.7335664476074459,EA,4.200442816555436,3.798141987446417,[36]
TIC 258498944,221.99869,-68.704803,0.8271459,1.3912735739535056,1.3912735739535056,ROT,10.890597900144495,11.872801558616052,[12]
TIC 366655618,130.116575,7.143591,0.8270648,0.5265338755892941,0.5265338755892941,ROT,2.5842148443092445,1.8367224461473413,"[7, 34, 44]"
TIC 143997198,335.878524309961,-52.6171314096335,0.8269791,0.6036075262152425,0.6036075262152425,ROT,2.2349747592584595,2.210985451444649,[28]
TIC 180804612,273.046111486661,33.2917042892223,0.8269346,11.7056693142729,5.85283465713645,ROT,1.8777223139240649,2.923462006767165,[26]
TIC 142667952,103.546541332129,-13.6393094796734,0.8269168,0.9595207534327158,0.4797603767163579,EA,4.4550810872382485,15.553320042404684,[33]
TIC 291007433,169.714803861474,10.5965055570015,0.8269008,2.250161022398597,1.1250805111992987,ROT,0.9551029018445696,2.0962416139371225,[45]
TIC 51443167,129.459557417956,-6.80688275117085,0.8268529,12.34709633003611,6.173548165018055,ROT,1.0469070735198458,2.6226179184330927,[34]
TIC 274510661,254.074993791021,50.1266270590203,0.8267655,0.2609935395428888,0.1304967697714444,EW,6.410594380216238,10.942843715675222,[50]
TIC 177890657,112.956129854354,-3.53400856413004,0.82663447,12.16755589266472,12.16755589266472,ROT,1.5589105349886585,2.007757736467308,[34]
TIC 167654878,102.446217,-62.504811,0.82655907,0.2471366005255655,0.2471366005255655,ROT,3.2182717515186043,3.945877035609594,"[9, 10, 11]"
TIC 308266467,52.0835226612269,-36.0131067105746,0.8265371,1.4760985732233531,0.7380492866116766,EA,1.6600504890191374,4.792831383874577,"[4, 31]"
TIC 243314227,289.428089073567,57.3499307307342,0.82630324,0.1151368972577408,0.1151368972577408,DSCT,2.18564449947073,2.114329290472743,"[40, 41, 49]"
TIC 383504905,203.147354,-85.89048,0.82630086,0.8874034309025773,0.8874034309025773,ROT,2.8648804310200897,1.7310475358968311,[12]
TIC 363382132,164.010041,-26.879765,0.82612485,11.951739231336877,5.975869615668438,ROT,0.9217930787651106,2.7026916334336524,[9]
TIC 153066978,49.3607994133741,-47.751693087355,0.8260664,1.3164864020565457,1.3164864020565457,ROT,2.028452302464167,0.8142553628965897,[30]
TIC 95363895,154.569058212375,18.9753684969691,0.8260112,11.761320457631683,5.880660228815842,ROT,1.2815432703936922,2.00001959182483,[48]
TIC 364650989,271.292297161091,-51.1209600367202,0.8259212,1.474596169320029,1.474596169320029,ROT,2.6560729583825906,1.305113478970679,[39]
TIC 48752905,100.45152762198,-21.5822267414505,0.82590485,1.7159208772119556,1.7159208772119556,EA,2.471230239063811,2.319474969663298,[33]
TIC 131788311,118.547499705135,-37.4883119670091,0.8258192,12.230869151146232,12.230869151146232,ROT,1.8779231338951576,2.5896168467034086,[34]
TIC 279181797,51.1346860912053,-3.75232623396109,0.8258184,12.364476527933698,12.364476527933698,ROT,1.5178680503580388,2.1456610926381505,[4]
TIC 328960353,212.798214576186,21.7417925470005,0.82581615,1.0368789676899282,1.0368789676899282,ROT,1.428557192348099,2.1212925420920823,[23]
TIC 235289324,103.206129206235,8.38039840701946,0.82572556,0.1172747211157053,0.0586373605578526,DSCT,1.1543763910676326,2.051482692061952,[33]
TIC 405237154,184.004791,-56.23524,0.8256137,0.7944304804264934,0.7944304804264934,RRAB,15.640430872721977,14.035008386275791,"[10, 11]"
TIC 65516748,43.4200202583921,-26.1556739680185,0.8256052,0.1170149038852652,0.1170149038852652,DSCT,3.0745135780099173,1.741701732619195,"[4, 31]"
